,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,player1_quality,player2_quality,elo1,elo2,predicted_point_victor
2619,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:15:05,2,6,117,0,1,2,3,0,15,1,1,1,51,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.769,10.773,0,,BC,NCTL,ND,6.4,1.125,976.104988205137,1097.7284976137098,1
2620,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:15:27,2,6,118,0,1,2,3,15,15,1,1,1,52,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.587,13.4,0,,W,CTL,ND,6.4,1.125,1002.8335739277943,1070.9999118910525,1
2621,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:15:54,2,6,119,0,1,2,3,30,15,1,1,1,53,66,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.275,1.028,0,,C,NCTL,,6.4,1.125,1026.7079575679375,1047.1255282509094,1
2622,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:16:13,2,6,120,0,1,2,3,40,15,1,1,1,54,66,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.104,9.063,0,,BW,NCTL,ND,6.4,1.125,1047.881936280821,1025.9515495380258,1
2623,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:17:03,2,7,121,0,1,3,3,0,0,2,2,2,54,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.786,45.52,0,,B,NCTL,D,1.0,5.3076923076923075,1066.6211956549173,1007.2122901639297,2
2624,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:17:59,2,7,122,0,1,3,3,0,15,2,1,2,54,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.409,16.041,0,,W,NCTL,ND,1.0,5.3076923076923075,1043.2342892960185,1030.5991965228286,2
2625,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:18:24,2,7,123,0,1,3,3,0,30,2,2,2,54,69,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.773,14.449,0,,BC,NCTL,ND,1.0,5.3076923076923075,1022.507275362329,1051.326210456518,2
2626,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:18:58,2,7,124,0,1,3,3,0,40,2,1,2,54,70,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.067,1.135,0,,C,NCTL,,1.0,5.3076923076923075,1004.1624323696977,1069.6710534491494,2
2627,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:20:48,2,8,125,0,1,3,4,0,0,1,1,1,55,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.871,5.748,0,,BW,NCTL,ND,6.2,1.0666666666666667,987.889351174417,1085.94413464443,1
2628,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:21:09,2,8,126,0,1,3,4,15,0,1,2,1,56,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.844,6.892,0,,B,NCTL,ND,6.2,1.0666666666666667,1013.388601535363,1060.444884283484,1
2629,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:21:38,2,8,127,0,1,3,4,30,0,1,1,2,56,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.515,7.238,0,,C,NCTL,ND,6.2,1.0666666666666667,1036.0809365615332,1037.7525492573138,1
2630,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:21:58,2,8,128,0,1,3,4,30,15,1,1,1,57,71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.133,15.875,0,,C,NCTL,ND,6.2,1.0666666666666667,1016.1771615809104,1057.6563242379366,1
2631,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:22:24,2,8,129,0,1,3,4,40,15,1,1,1,58,71,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.938,1.178,0,,W,CTL,,6.2,1.0666666666666667,1038.5536141766354,1035.2798716422114,1
2632,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:22:57,2,9,130,0,1,4,4,0,0,2,2,2,58,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.472,4.548,0,,BW,NCTL,D,0.75,4.791666666666667,1058.3651679847267,1015.4683178341202,2
2633,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:23:24,2,9,131,0,1,4,4,0,15,2,1,2,58,73,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.313,6.474,0,,W,CTL,ND,0.75,4.791666666666667,1035.9082983907367,1037.9251874281101,2
2634,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:23:45,2,9,132,0,1,4,4,0,30,2,1,2,58,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0.621,0,,C,NCTL,,0.75,4.791666666666667,1016.0243985523833,1057.8090872664636,2
2635,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:24:02,2,9,133,0,1,4,4,0,40,2,1,2,58,75,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.639,1.155,0,,C,CTL,,0.75,4.791666666666667,998.4181885110676,1075.4152973077794,2
2636,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:25:29,2,10,134,0,1,4,5,0,0,1,1,2,58,76,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.135,16.631,0,,BW,NCTL,ND,5.8,1.0,982.7793341301108,1091.054151688736,1
2637,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:25:57,2,10,135,0,1,4,5,0,15,1,1,2,58,77,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.678,14.945,0,,BC,NCTL,ND,5.8,1.0,968.817900307925,1105.015585510922,1
2638,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:26:27,2,10,136,0,1,4,5,0,30,1,1,2,58,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.244,28.669,0,,C,NCTL,D,5.8,1.0,956.2797083587766,1117.5537774600703,1
2639,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:27:06,2,10,137,0,1,4,5,0,40,1,1,1,59,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.332,5.211,0,,W,CTL,,5.8,1.0,944.9494725594936,1128.8840132593532,1
2640,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:27:32,2,10,138,0,1,4,5,15,40,1,1,2,59,79,2,2,0,0,0,1,F,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.939,8.08,0,,B,CTL,ND,5.8,1.0,974.648013134409,1099.1854726844379,1
2641,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:29:36,3,1,139,0,2,0,0,0,0,2,2,2,59,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.591,2.712,0,,W,CTL,,0.8,2.6875,961.5249316442554,1112.3085541745913,2
2642,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:30:13,3,1,140,0,2,0,0,0,15,2,1,2,59,81,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.044,6.569,0,,W,CTL,,0.8,2.6875,949.6979423445654,1124.1355434742813,2
2643,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:30:32,3,1,141,0,2,0,0,0,30,2,2,1,60,81,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8.597,9.594,0,,BW,NCTL,,0.8,2.6875,938.9728411297376,1134.860644689109,2
2644,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:31:15,3,1,142,0,2,0,0,15,30,2,1,2,60,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.373,31.15,0,,C,NCTL,D,0.8,2.6875,969.1888237901857,1104.644662028661,2
2645,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:31:50,3,1,143,0,2,0,0,15,40,2,1,2,60,83,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.215,6.471,0,,C,NCTL,D,0.8,2.6875,956.6138427109346,1117.2196431079121,2
2646,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:32:46,3,2,144,0,2,0,1,0,0,1,2,1,61,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.077,3.084,0,,BW,NCTL,,5.333333333333333,3.388888888888889,945.2523409621724,1128.5811448566742,1
2647,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:33:10,3,2,145,0,2,0,1,15,0,1,1,2,61,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.715,14.146,0,,BW,NCTL,ND,5.333333333333333,3.388888888888889,974.9241895798305,1098.9092962390162,1
2648,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:33:31,3,2,146,0,2,0,1,15,15,1,2,2,61,85,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.892,10.051,0,,B,NCTL,D,5.333333333333333,3.388888888888889,961.7730560307994,1112.0604297880473,1
2649,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:34:04,3,2,147,0,2,0,1,15,30,1,2,2,61,86,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.81,5.503,0,,,,ND,5.333333333333333,3.388888888888889,949.9222569235599,1123.9112288952867,1
2650,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:34:31,3,2,148,0,2,0,1,15,40,1,1,1,62,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.637,4.626,0,,BC,CTL,ND,5.333333333333333,3.388888888888889,939.1768723485644,1134.656613470282,1
2651,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:34:52,3,2,149,0,2,0,1,30,40,1,1,2,62,87,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,21.484,23.07,0,,C,NCTL,ND,5.333333333333333,3.388888888888889,969.3754835343295,1104.458002284517,1
2652,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:35:51,3,3,150,0,2,0,2,0,0,2,2,2,62,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551,6.618,0,,W,CTL,ND,0.8333333333333334,3.0,956.7819669785652,1117.0515188402815,2
2653,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:36:16,3,3,151,0,2,0,2,0,15,2,1,1,63,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.635,9.347,0,,C,NCTL,D,0.8333333333333334,3.0,945.4047136712301,1128.4287721476164,2
2654,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:36:43,3,3,152,0,2,0,2,15,15,2,2,2,63,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.787,8.725,0,,W,CTL,ND,0.8333333333333334,3.0,975.0631165636092,1098.7703692552373,2
2655,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:37:27,3,3,153,0,2,0,2,15,30,2,1,2,63,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.439,0.855,0,,BW,NCTL,,0.8333333333333334,3.0,961.8978602307515,1111.935625588095,2
2656,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:37:41,3,3,154,0,2,0,2,15,40,2,2,1,64,90,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18.352,14.734,0,,B,NCTL,ND,0.8333333333333334,3.0,950.0350745325734,1123.798411286273,2
2657,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:38:24,3,3,155,0,2,0,2,30,40,2,1,2,64,91,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.335,0.835,0,,C,NCTL,,0.8333333333333334,3.0,979.2794794009384,1094.5540064179079,2
2658,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:39:53,3,4,156,0,2,0,3,0,0,1,1,1,65,91,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.279,14.365,0,,C,CTL,D,6.2,3.9411764705882355,965.6819862979704,1108.1514995208759,1
2659,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:40:11,3,4,157,0,2,0,3,15,0,1,1,2,65,92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.422,17.342,0,,C,NCTL,ND,6.2,3.9411764705882355,993.4524625498539,1080.3810232689923,1
2660,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:40:35,3,4,158,0,2,0,3,15,15,1,1,2,65,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.675,4.702,0,,BC,NCTL,D,6.2,3.9411764705882355,978.3546052618929,1095.4788805569533,1
2661,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:41:02,3,4,159,0,2,0,3,15,30,1,1,2,65,94,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.454,21.573,0,,BC,NCTL,ND,6.2,3.9411764705882355,964.8525166225601,1108.980969196286,1
2662,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:41:38,3,4,160,0,2,0,3,15,40,1,1,2,65,95,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,13.199,13.56,0,,BC,NCTL,ND,6.2,3.9411764705882355,952.7039231217916,1121.1295626970543,1
2663,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:42:16,3,5,161,0,2,0,4,0,0,2,1,2,65,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,1.945,0,,BW,NCTL,,1.25,2.4,941.7050025866831,1132.1284832321628,2
2664,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:42:29,3,5,162,0,2,0,4,0,15,2,1,2,65,97,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.493,12.932,0,,C,NCTL,ND,1.25,2.4,931.6866417232657,1142.1468440955803,2
2665,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:42:47,3,5,163,0,2,0,4,0,30,2,1,2,65,98,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.205,15.715,0,,BC,CTL,D,1.25,2.4,922.5092563236963,1151.3242294951497,2
2666,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:43:05,3,5,164,0,2,0,4,0,40,2,1,2,65,99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.686,11.197,0,,C,NCTL,D,1.25,2.4,914.0576414168589,1159.775844401987,2
2667,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:44:25,3,6,165,0,2,0,5,0,0,1,1,2,65,100,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,68.093,67.512,0,,C,NCTL,D,6.833333333333333,3.75,906.2364277194675,1167.5970580993783,1
2668,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:45:09,3,6,166,0,2,0,5,0,15,1,1,1,66,100,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.141,23.776,0,,C,CTL,ND,6.833333333333333,3.75,898.9662904917092,1174.8671953271366,1
2669,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:45:39,3,6,167,0,2,0,5,15,15,1,1,1,67,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.353,6.412,0,,C,NCTL,D,6.833333333333333,3.75,932.1808734949412,1141.6526123239046,1
2670,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:45:55,3,6,168,0,2,0,5,30,15,1,2,2,67,101,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.17,1.803,0,,C,NCTL,,6.833333333333333,3.75,962.9631873795666,1110.8702984392792,1
2671,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:46:19,3,6,169,0,2,0,5,30,30,1,1,2,67,102,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.49,15.358,0,,W,NCTL,ND,6.833333333333333,3.75,950.9977996462226,1122.8356861726231,1
2672,2023-wimbledon-1311,Guido Pella,Roman Safiullin,01:46:42,3,6,170,0,2,0,5,30,40,1,1,2,67,103,2,2,0,0,0,1,F,0,0,0,0,0,0,0,0,0,1,0,1,0,0,26.3,29.235,0,,C,NCTL,D,6.833333333333333,3.75,940.1548239827409,1133.6786618361048,1
2673,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:00:00,1,1,1,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.367,12.274,3,117.0,BW,NCTL,ND,2.7,4.666666666666667,1026.5324794144556,1026.8069533394328,2
2674,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:00:24,1,1,2,0,0,0,0,0,15,2,1,1,1,1,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.645,12.475,4,113.0,BW,NCTL,ND,2.7,4.666666666666667,1006.5482794003703,1046.791153353518,2
2675,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:00:52,1,1,3,0,0,0,0,15,15,2,1,1,2,1,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.005,19.286,8,116.0,C,CTL,ND,2.7,4.666666666666667,1028.8545409031672,1024.484891850721,2
2676,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:01:31,1,1,4,0,0,0,0,30,15,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.651,24.644,5,118.0,BC,CTL,ND,2.7,4.666666666666667,1048.6030169455873,1004.7364158083008,2
2677,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:02:03,1,1,5,0,0,0,0,30,30,2,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.575,13.101,4,97.0,C,NCTL,ND,2.7,4.666666666666667,1026.0911853888301,1027.248247365058,2
2678,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:02:57,1,1,6,0,0,0,0,40,30,2,2,1,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,16.294,12.385,4,97.0,BW,NCTL,ND,2.7,4.666666666666667,1046.1577909840462,1007.1816417698419,2
2679,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:04:14,1,2,7,0,0,1,0,0,0,1,2,2,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.923,18.648,4,112.0,C,NCTL,D,3.2142857142857144,1.25,1063.9235083559424,989.4159243979456,1
2680,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:05:07,1,2,8,0,0,1,0,0,15,1,2,2,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.564,10.663,2,116.0,BW,NCTL,ND,3.2142857142857144,1.25,1039.69906838984,1013.640364364048,1
2681,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:05:46,1,2,9,0,0,1,0,0,30,1,1,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.197,5.461,1,118.0,W,CTL,D,3.2142857142857144,1.25,1018.2018153242072,1035.1376174296809,1
2682,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:06:11,1,2,10,0,0,1,0,15,30,1,2,1,6,4,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.354,9.795,3,114.0,B,NCTL,,3.2142857142857144,1.25,1039.1759470413992,1014.1634857124888,1
2683,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:07:06,1,2,11,0,0,1,0,30,30,1,2,2,6,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.374,2.579,0,,BC,NCTL,,3.2142857142857144,1.25,1057.7385963349786,995.6008364189094,1
2684,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:07:41,1,2,12,0,0,1,0,30,40,1,1,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.897,8.391,1,133.0,BC,CTL,D,3.2142857142857144,1.25,1034.199315164742,1019.1401175891459,1
2685,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:08:08,1,2,13,0,0,1,0,40,40,1,1,2,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.321,13.499,2,121.0,W,CTL,ND,3.2142857142857144,1.25,1053.3329805252238,1000.0064522286642,1
2686,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:08:40,1,2,14,0,0,1,0,40,AD,1,2,2,7,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,27.1,41.868,4,106.0,BW,CTL,D,3.2142857142857144,1.25,1030.2871392719478,1023.0522934819402,1
2687,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:09:28,1,3,15,0,0,1,1,0,0,2,2,1,8,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.074,3.356,0,,W,CTL,,2.8333333333333335,5.0,1009.8707282566924,1043.4687044971956,2
2688,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:09:56,1,3,16,0,0,1,1,15,0,2,2,2,8,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.424,6.046,1,95.0,BC,NCTL,ND,2.8333333333333335,5.0,1031.7987769824329,1021.5406557714551,2
2689,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:10:22,1,3,17,0,0,1,1,15,15,2,1,1,9,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32.287,36.498,10,111.0,C,NCTL,ND,2.8333333333333335,5.0,1011.2084435870119,1042.1309891668761,2
2690,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:11:02,1,3,18,0,0,1,1,30,15,2,1,2,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.103,4.724,1,117.0,C,NCTL,ND,2.8333333333333335,5.0,1032.9838030960548,1020.3556296578332,2
2691,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:11:25,1,3,19,0,0,1,1,30,30,2,2,1,10,9,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.816,47.324,12,89.0,W,CTL,D,2.8333333333333335,5.0,1012.2571869452772,1041.0822458086107,2
2692,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:12:27,1,3,20,0,0,1,1,40,30,2,2,1,11,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,8.481,7.724,2,91.0,BW,NCTL,D,2.8333333333333335,5.0,1033.9126940503145,1019.4267387035733,2
2693,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:14:40,1,4,21,0,0,2,1,0,0,1,1,2,11,10,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37.96,45.467,12,122.0,C,NCTL,D,3.75,1.0714285714285714,1053.079298293962,1000.2601344599258,1
2694,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:15:25,1,4,22,0,0,2,1,0,15,1,2,2,11,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.115,16.069,4,105.0,C,NCTL,ND,3.75,1.0714285714285714,1030.0619922359206,1023.2774405179671,1
2695,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:16:08,1,4,23,0,0,2,1,0,30,1,1,1,12,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.482,8.251,1,115.0,W,CTL,ND,3.75,1.0714285714285714,1009.6714916791452,1043.6679410747424,1
2696,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:16:34,1,4,24,0,0,2,1,15,30,1,2,2,12,12,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.869,6.418,2,113.0,W,CTL,D,3.75,1.0714285714285714,1031.6222626690292,1021.7171700848585,1
2697,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:17:40,1,4,25,0,0,2,1,15,40,1,2,1,13,12,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,1,0,0,0,1,16.638,22.531,5,97.0,B,NCTL,ND,3.75,1.0714285714285714,1011.0522341317578,1042.2871986221298,1
2698,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:18:26,1,4,26,0,0,2,1,30,40,1,2,1,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.861,4.124,1,109.0,W,CTL,D,3.75,1.0714285714285714,1032.845434778362,1020.4939979755256,1
2699,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:19:02,1,4,27,0,0,2,1,40,40,1,2,2,14,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.28,3.067,0,,BC,CTL,,3.75,1.0714285714285714,1052.1347282991312,1001.2047044547564,1
2700,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:19:39,1,4,28,0,0,2,1,40,AD,1,2,1,15,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,12.824,11.842,3,110.0,BW,NCTL,ND,3.75,1.0714285714285714,1029.2237809465366,1024.115651807351,1
2701,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:20:19,1,4,29,0,0,2,1,40,40,1,1,2,15,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.273,22.843,2,121.0,C,NCTL,ND,3.75,1.0714285714285714,1048.9297545815773,1004.4096781723105,1
2702,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:20:47,1,4,30,0,0,2,1,40,AD,1,1,1,16,14,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,1,0,0,0,1,12.304,16.382,3,120.0,W,CTL,,3.75,1.0714285714285714,1026.3809080947012,1026.9585246591864,1
2703,2023-wimbledon-1312,Denis Shapovalov,Liam Broady,00:21:18,1,4,31,0,0,2,1,40,40,1,2,2,16,15,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.86,1.282,0,,C,NCTL,,3.75,1.0714285714285714,1046.4141583463384,1006.9252744075492,1
