sub_set,sub_game,server,serve_no,point_victor,p1_points_won,p2_points_won,sub_point,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,player1_quality,player2_quality,elo1,elo2,nextpoint_victor
-1,-1,1,2,1,38,51,-13,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,5.076923077,1.416666667,1194.980242,1247.83769,1
-1,-1,1,1,1,39,51,-12,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.076923077,1.416666667,1217.999702,1224.818231,0
-1,0,2,1,2,39,52,-13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.111111111,5,1238.392157,1204.425775,0
-1,0,2,2,2,39,53,-14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.111111111,5,1216.443101,1226.374832,1
-1,0,2,2,1,40,53,-13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.111111111,5,1197.014661,1245.803271,0
-1,0,2,1,2,40,54,-14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.111111111,5,1219.804844,1223.013089,0
-1,0,2,1,2,40,55,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.111111111,5,1199.98952,1242.828412,1
-1,-1,1,1,1,41,55,-14,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,1.363636364,1182.443103,1260.374829,1
-1,-1,1,2,1,42,55,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.363636364,1206.855462,1235.962471,0
-1,-1,1,1,2,42,56,-14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1.363636364,1228.527087,1214.290846,0
-1,-1,1,1,2,42,57,-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1.363636364,1207.708041,1235.109891,1
-1,-1,1,2,1,43,57,-14,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,1.363636364,1189.282156,1253.535776,1
-1,-1,1,1,1,44,57,-13,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,1.363636364,1212.939293,1229.878639,0
-1,0,2,1,2,44,58,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888889,4.833333333,1233.913628,1208.904304,0
-1,0,2,1,2,44,59,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888889,4.833333333,1212.476457,1230.341475,0
-1,0,2,1,2,44,60,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888889,4.833333333,1193.503945,1249.313987,0
-1,0,2,2,2,44,61,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888889,4.833333333,1176.689279,1266.128653,1
-1,-1,1,1,1,45,61,-16,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.909090909,1.1,1161.72703,1281.090902,0
-1,-1,1,1,2,45,62,-17,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.909090909,1.1,1188.340012,1254.477921,0
-1,-1,1,2,2,45,63,-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.909090909,1.1,1172.101885,1270.716047,1
-1,-1,1,1,1,46,63,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.909090909,1.1,1157.630888,1285.187044,1
-1,-1,1,2,1,47,63,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.909090909,1.1,1184.660572,1258.15736,1
-1,-1,1,2,1,48,63,-15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.909090909,1.1,1208.829388,1233.988544,0
-1,0,2,1,2,48,64,-16,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3.380952381,2.739130435,1230.275139,1212.542793,1
-1,0,1,1,1,49,64,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.380952381,2.739130435,1209.255269,1233.562664,1
-1,0,1,1,1,50,64,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.380952381,2.739130435,1230.652236,1212.165696,0
-1,0,2,1,2,50,65,-15,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.380952381,2.739130435,1249.589069,1193.228864,0
-1,0,2,2,2,50,66,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.380952381,2.739130435,1226.372876,1216.445056,1
-1,0,1,1,1,51,66,-15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.380952381,2.739130435,1205.80154,1237.016392,1
-1,0,1,1,1,52,66,-14,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.380952381,2.739130435,1227.593592,1215.22434,1
-1,0,2,2,1,53,66,-13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.380952381,2.739130435,1246.881862,1195.936071,0
-1,0,2,2,2,53,67,-14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.380952381,2.739130435,1263.970026,1178.847906,1
-1,0,1,1,1,54,67,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.380952381,2.739130435,1239.165747,1203.652185,1
-1,0,1,2,1,55,67,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.380952381,2.739130435,1257.128512,1185.68942,0
0,0,1,2,2,55,68,-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.823529412,1.2,1273.073139,1169.744793,1
0,0,1,2,1,56,68,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.823529412,1.2,1247.294457,1195.523475,1
0,0,1,1,1,57,68,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.823529412,1.2,1264.336143,1178.48179,0
0,0,1,2,2,57,69,-12,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.823529412,1.2,1279.492165,1163.325767,1
0,0,1,1,1,58,69,-11,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.823529412,1.2,1253.043617,1189.774315,1
0,0,1,1,1,59,69,-10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.823529412,1.2,1269.441276,1173.376657,0
0,1,2,1,2,59,70,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,4.6,1284.048093,1158.769839,0
0,1,2,1,2,59,71,-12,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,4.6,1257.1336,1185.684332,0
0,1,2,1,2,59,72,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,4.6,1233.077666,1209.740267,0
0,1,2,1,2,59,73,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,4.6,1211.736274,1231.081659,1
0,0,1,1,1,60,73,-13,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.857142857,1.363636364,1192.848734,1249.969198,1
0,0,1,2,1,61,73,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.857142857,1.363636364,1216.107544,1226.710388,1
0,0,1,1,1,62,73,-11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.857142857,1.363636364,1236.717703,1206.100229,0
0,0,1,1,2,62,74,-12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.857142857,1.363636364,1254.959768,1187.858164,1
0,0,1,2,1,63,74,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.857142857,1.363636364,1231.14441,1211.673522,0
0,1,2,1,2,63,75,-12,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.052631579,4.625,1250.024748,1192.793185,0
0,1,2,2,2,63,76,-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.052631579,4.625,1226.759713,1216.05822,0
0,1,2,1,2,63,77,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.052631579,4.625,1206.14388,1236.674052,0
0,1,2,1,2,63,78,-15,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.052631579,4.625,1187.896828,1254.921104,0
0,0,1,2,2,63,79,-16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.071428571,0.9,1171.707897,1271.110036,1
0,0,1,1,1,64,79,-15,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.071428571,0.9,1157.278766,1285.539166,1
0,0,1,1,1,65,79,-14,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.071428571,0.9,1184.343956,1258.473976,0
0,0,1,2,2,65,80,-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.071428571,0.9,1208.547626,1234.270306,0
0,0,1,1,2,65,81,-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.071428571,0.9,1190.025643,1252.792289,0
0,0,1,2,2,65,82,-17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,4.071428571,0.9,1173.599981,1269.217951,0
0,-1,2,1,2,65,83,-18,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2.857142857,4.818181818,1158.969314,1283.848618,0
0,-1,2,1,2,65,84,-19,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857,4.818181818,1145.863578,1296.954354,1
0,-1,2,1,1,66,84,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857,4.818181818,1134.051312,1308.76662,0
0,-1,2,2,2,66,85,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857,4.818181818,1163.338755,1279.479178,0
0,-1,2,2,2,66,86,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857,4.818181818,1149.785963,1293.03197,1
0,-2,1,1,1,67,86,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.846153846,0.75,1137.594357,1305.223575,1
0,-2,1,1,1,68,86,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.846153846,0.75,1166.558839,1276.259093,1
0,-2,1,1,1,69,86,-17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.846153846,0.75,1192.671887,1250.146045,1
0,-2,1,1,1,70,86,-16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.846153846,0.75,1215.950513,1226.867419,0
0,-1,2,2,2,70,87,-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.176470588,5.125,1236.578734,1206.239198,0
0,-1,2,1,2,70,88,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.176470588,5.125,1214.836676,1227.981256,0
0,-1,2,2,2,70,89,-19,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.176470588,5.125,1195.592978,1247.224954,0
0,-1,2,1,2,70,90,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.176470588,5.125,1178.543465,1264.274467,0
0,-2,1,1,2,70,91,-21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.266666667,0.7,1163.380758,1279.437174,0
0,-2,1,1,2,70,92,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.266666667,0.7,1149.823632,1292.9943,0
0,-2,1,2,2,70,93,-23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.266666667,0.7,1137.628351,1305.189581,1
0,-2,1,1,1,71,93,-22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.266666667,0.7,1126.589705,1316.228227,0
0,-2,1,1,2,71,94,-23,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3.266666667,0.7,1156.537375,1286.280557,0
-1,0,2,1,2,71,95,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4.5,1143.677156,1299.140776,0
-1,0,2,2,2,71,96,-25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4.5,1132.073338,1310.744594,0
-1,0,2,1,2,71,97,-26,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.5,4.5,1121.538449,1321.279483,0
-1,0,2,1,2,71,98,-27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4.5,1111.917438,1330.900494,0
-1,-1,1,1,2,71,99,-28,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.294117647,1.4,1103.082392,1339.735541,1
-1,-1,1,2,1,72,99,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.294117647,1.4,1094.927625,1347.890308,1
-1,-1,1,1,1,73,99,-26,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.294117647,1.4,1127.365474,1315.452459,1
-1,-1,1,1,1,74,99,-25,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,5.294117647,1.4,1157.245776,1285.572156,1
-1,-1,1,1,1,75,99,-24,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.294117647,1.4,1184.31429,1258.503643,0
-1,0,2,1,2,75,100,-25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.222222222,4.6,1208.521225,1234.296708,1
-1,0,2,1,1,76,100,-24,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.222222222,4.6,1190.002265,1252.815668,0
-1,0,2,2,2,76,101,-25,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.222222222,4.6,1213.579208,1229.238724,0
-1,0,2,1,2,76,102,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222222222,4.6,1194.480032,1248.3379,0
-1,0,2,2,2,76,103,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222222222,4.6,1177.555743,1265.262189,0
-1,-1,1,1,2,76,104,-28,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.916666667,0.666666667,1162.499951,1280.317981,0
-1,-1,1,2,2,76,105,-29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.916666667,0.666666667,1149.03356,1293.784372,1
-1,-1,1,1,1,77,105,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.916666667,0.666666667,1136.91525,1305.902683,1
-1,-1,1,2,1,78,105,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.916666667,0.666666667,1165.9421,1276.875833,1
-1,-1,1,1,1,79,105,-26,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.916666667,0.666666667,1192.119449,1250.698484,1
-1,-1,1,1,1,80,105,-25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.916666667,0.666666667,1215.459935,1227.357997,0
-1,0,2,2,2,80,106,-26,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.090909091,5,1236.144575,1206.673357,0
-1,0,2,1,2,80,107,-27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.090909091,5,1214.452133,1228.3658,1
-1,0,2,2,1,81,107,-26,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.090909091,5,1195.25264,1247.565292,0
-1,0,2,1,2,81,108,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.090909091,5,1218.241446,1224.576486,1
-1,0,2,1,1,82,108,-26,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.090909091,5,1198.60608,1244.211852,0
-1,0,2,2,2,82,109,-27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.090909091,5,1221.216384,1221.601548,1
-1,-1,1,1,1,83,109,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.777777778,1.4,1201.238556,1241.579376,1
-1,-1,1,1,1,84,109,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.777777778,1.4,1223.550381,1219.267552,0
-1,-1,1,2,2,84,110,-26,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.777777778,1.4,1243.303854,1199.514079,1
-1,-1,1,1,1,85,110,-25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.777777778,1.4,1220.796375,1222.021557,1
-1,-1,1,2,1,86,110,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.777777778,1.4,1240.866902,1201.95103,1
-1,0,2,2,1,87,110,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.75,1258.636046,1184.181886,0
-1,0,2,2,2,87,111,-24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.75,1274.414544,1168.403388,0
-1,0,2,1,2,87,112,-25,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4.75,1248.494638,1194.323295,1
-1,0,2,1,1,88,112,-24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.75,1225.401311,1217.416622,1
-1,0,2,2,1,89,112,-23,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.75,1244.941756,1197.876176,0
-1,0,2,1,2,89,113,-24,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,4.75,1262.248895,1180.569037,0
-1,0,2,1,2,89,114,-25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.75,1237.631774,1205.186158,0
-1,0,2,1,2,89,115,-26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.75,1215.769465,1227.048467,1
-1,-1,1,2,1,90,115,-25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.4,1,1196.418509,1246.399424,1
-1,-1,1,1,1,91,115,-24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,1,1219.275957,1223.541975,1
-1,-1,1,1,1,92,115,-23,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.4,1,1239.521516,1203.296416,1
-1,-1,1,1,1,93,115,-22,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,5.4,1,1257.443756,1185.374177,1
-1,0,2,1,1,94,115,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,5.166666667,1273.353594,1169.464338,1
-1,0,2,2,1,95,115,-20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8,5.166666667,1287.545333,1155.2726,0
-1,0,2,1,2,95,116,-21,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.8,5.166666667,1300.278828,1142.539104,0
-1,0,2,1,2,95,117,-22,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,5.166666667,1271.775012,1171.04292,1
-1,0,2,2,1,96,117,-21,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.8,5.166666667,1246.133599,1196.684333,1
-1,0,2,2,1,97,117,-20,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0.8,5.166666667,1263.306137,1179.511795,1
-1,1,1,1,1,98,117,-19,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.7,0.6,1278.573946,1164.243986,1
-1,1,1,1,1,99,117,-18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0.6,1292.220283,1150.597649,1
-1,1,1,1,1,100,117,-17,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.7,0.6,1304.491237,1138.326695,0
-1,1,1,1,2,100,118,-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.7,0.6,1315.594257,1127.223675,1
-1,1,1,1,1,101,118,-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0.6,1285.701619,1157.116314,1
0,0,2,1,1,102,118,-16,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.1875,4.666666667,1298.620065,1144.197867,0
0,0,2,1,2,102,119,-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.1875,4.666666667,1310.273329,1132.544603,0
0,0,2,2,2,102,120,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1875,4.666666667,1280.850376,1161.967556,1
0,0,2,1,1,103,120,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1875,4.666666667,1254.26207,1188.555862,0
0,0,2,1,2,103,121,-18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.1875,4.666666667,1270.524173,1172.293759,1
0,0,2,1,1,104,121,-17,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1875,4.666666667,1245.015578,1197.802354,0
0,0,2,1,2,104,122,-18,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.1875,4.666666667,1262.314373,1180.503559,1
0,0,2,2,1,105,122,-17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1875,4.666666667,1237.690116,1205.127816,1
0,0,2,1,1,106,122,-16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1875,4.666666667,1255.821148,1186.996784,0
0,0,2,1,2,106,123,-17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2.1875,4.666666667,1271.910321,1170.907612,1
0,0,2,1,1,107,123,-16,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.1875,4.666666667,1246.254573,1196.56336,1
0,0,2,1,1,108,123,-15,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.1875,4.666666667,1263.413462,1179.40447,1
0,1,1,2,1,109,123,-14,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3.083333333,1.333333333,1278.669609,1164.148323,0
0,1,1,1,2,109,124,-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.083333333,1.333333333,1292.306045,1150.511887,1
0,1,1,1,1,110,124,-14,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.083333333,1.333333333,1264.568602,1178.24933,0
0,1,1,1,2,110,125,-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.083333333,1.333333333,1279.69944,1163.118492,1
0,1,1,1,1,111,125,-14,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.083333333,1.333333333,1253.229518,1189.588414,1
0,1,1,1,1,112,125,-13,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.083333333,1.333333333,1269.606472,1173.21146,1
0,2,2,1,1,113,125,-12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3.166666667,5.166666667,1284.195658,1158.622275,0
0,2,2,1,2,113,126,-13,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.166666667,5.166666667,1297.266211,1145.551721,0
0,2,2,2,2,113,127,-14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.166666667,5.166666667,1269.048613,1173.76932,1
0,2,2,2,1,114,127,-13,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.166666667,5.166666667,1243.697375,1199.120557,0
0,2,2,1,2,114,128,-14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.166666667,5.166666667,1261.145315,1181.672617,0
0,2,2,1,2,114,129,-15,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.166666667,5.166666667,1236.648652,1206.16928,1
0,1,1,1,1,115,129,-14,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2.166666667,0.5,1214.898606,1227.919327,1
0,1,1,1,1,116,129,-13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.166666667,0.5,1235.647788,1207.170144,1
0,1,1,1,1,117,129,-12,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2.166666667,0.5,1254.012144,1188.805788,1
0,1,1,2,1,118,129,-11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.166666667,0.5,1270.302024,1172.515909,0
0,2,2,1,2,118,130,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.538461538,4.8,1284.817073,1158.000859,0
0,2,2,1,2,118,131,-13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.538461538,4.8,1257.82475,1184.993183,1
0,2,2,2,1,119,131,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.538461538,4.8,1233.692578,1209.125354,0
0,2,2,1,2,119,132,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.538461538,4.8,1252.280727,1190.537205,0
0,2,2,1,2,119,133,-14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.538461538,4.8,1228.763434,1214.054499,1
0,1,1,1,1,120,133,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.833333333,1207.917225,1234.900707,1
0,1,1,1,1,121,133,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.833333333,1229.467403,1213.350529,0
0,1,1,1,2,121,134,-13,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.3,0.833333333,1248.540306,1194.277626,0
0,1,1,2,2,121,135,-14,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.3,0.833333333,1225.441848,1217.376085,0
0,1,1,1,2,121,136,-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3,0.833333333,1204.977628,1237.840304,0
0,1,1,2,2,121,137,-16,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,3.3,0.833333333,1186.863735,1255.954198,1
0,0,2,2,1,122,137,-15,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.625,4.666666667,1170.789292,1272.02864,1
0,0,2,2,1,123,137,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.625,4.666666667,1196.457571,1246.360362,1
