match_id,player1,player2,elapsed_time,set_no,point_no,p1_sets,p2_sets,game_no,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,player1_quality,player2_quality,elo1,elo2
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:11:35,1,18,0,0,4,1,2,0,0,1,2,2,6,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.016,33.222,8,95,C,NCTL,ND,4.833333333,1.892857143,1282.042354,1775.322696
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:12:16,1,19,0,0,4,1,2,0,1,1,1,1,7,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.746,14.996,1,125,C,NCTL,D,4.833333333,1.892857143,1279.833394,1777.531657
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:12:38,1,20,0,0,4,1,2,1,1,1,2,1,8,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.889,11.485,3,103,B,NCTL,D,4.833333333,1.892857143,1317.676912,1739.688139
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:13:15,1,21,0,0,4,1,2,2,1,1,1,2,8,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.752,17.696,4,118,C,NCTL,ND,4.833333333,1.892857143,1354.438266,1702.926784
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:13:42,1,22,0,0,4,1,2,2,2,1,1,1,9,13,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655,0.821,1,127,C,NCTL,,4.833333333,1.892857143,1349.695546,1707.669505
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:14:14,1,23,0,0,4,1,2,3,2,1,2,1,10,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.594,18.094,5,98,B,NCTL,ND,4.833333333,1.892857143,1385.176374,1672.188676
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:15:02,1,24,0,0,5,2,2,0,0,2,1,2,10,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.361,37.42,9,123,BC,CTL,D,1.8,4.107142857,1418.743769,1638.621281
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:15:40,1,25,0,0,5,2,2,0,1,2,1,2,10,15,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,26.3,25.855,5,120,C,CTL,D,1.8,4.107142857,1409.944114,1647.420936
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:16:31,1,26,0,0,5,2,2,0,2,2,1,2,10,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.191,6.889,1,125,C,NCTL,D,1.8,4.107142857,1401.820087,1655.544964
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:16:51,1,27,0,0,5,2,2,0,3,2,2,1,11,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.668,8.531,2,87,BW,NCTL,D,1.8,4.107142857,1394.284806,1663.080245
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:17:30,1,28,0,0,5,2,2,1,3,2,1,2,11,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.102,5.715,1,111,W,CTL,ND,1.8,4.107142857,1427.265806,1630.099244
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:19:14,1,29,0,0,6,2,3,0,0,1,1,1,12,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.585,10.4,1,115,W,CTL,D,4.166666667,1.75,1417.774266,1639.590784
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:19:38,1,30,0,0,6,2,3,1,0,1,2,2,12,18,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.49,10.75,2,94,BW,NCTL,ND,4.166666667,1.75,1449.050984,1608.314066
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:20:11,1,31,0,0,6,2,3,1,1,1,1,1,13,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.034,86.343,11,118,W,CTL,D,4.166666667,1.75,1437.626504,1619.738546
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:20:54,1,32,0,0,6,2,3,2,1,1,2,2,13,19,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.266,40.834,14,93,BW,NCTL,ND,4.166666667,1.75,1467.2446,1590.12045
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:22:23,1,33,0,0,6,2,3,2,2,1,2,2,13,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.713,9.732,2,103,BC,NCTL,D,4.166666667,1.75,1454.037039,1603.328011
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:22:54,1,34,0,0,6,2,3,2,3,1,2,2,13,21,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,93.981,106.802,26,97,B,NCTL,D,4.166666667,1.75,1442.138349,1615.226701
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:24:30,1,35,0,0,7,2,4,0,0,2,1,2,13,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.632,10.255,1,119,C,CTL,ND,1,4.347826087,1431.352173,1626.012877
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:24:57,1,36,0,0,7,2,4,0,1,2,1,2,13,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.036,5.52,1,125,BW,NCTL,,1,4.347826087,1421.515854,1635.849196
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:25:19,1,37,0,0,7,2,4,0,2,2,2,1,14,23,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.641,13.226,4,84,BC,NCTL,ND,1,4.347826087,1412.495186,1644.869864
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:26:06,1,38,0,0,7,2,4,1,2,2,2,1,15,23,2,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.901,7.664,2,88,B,NCTL,ND,1,4.347826087,1444.179356,1613.185695
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:26:54,1,39,0,0,7,2,4,2,2,2,2,2,15,24,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.718,13.151,3,90,W,NCTL,D,1,4.347826087,1473.207072,1584.157978
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:27:39,1,40,0,0,7,2,4,2,3,2,1,2,15,25,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15.739,11.803,3,119,C,NCTL,ND,1,4.347826087,1459.385316,1597.979735
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:29:23,1,41,0,0,8,2,5,0,0,1,1,1,16,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.996,6.645,1,116,W,CTL,D,4,2.238095238,1446.96558,1610.399471
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:29:38,1,42,0,0,8,2,5,1,0,1,2,2,16,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,48.674,44.656,12,90,BW,NCTL,D,4,2.238095238,1475.736037,1581.629013
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:30:26,1,43,0,0,8,2,5,1,1,1,2,1,17,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26.248,28.045,7,98,C,NCTL,ND,4,2.238095238,1461.649736,1595.715314
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:31:12,1,44,0,0,8,2,5,2,1,1,2,2,17,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65.599,73.619,18,100,BW,NCTL,ND,4,2.238095238,1489.005653,1568.359397
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:32:13,1,45,0,0,8,2,5,2,2,1,2,1,18,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.58,6.368,1,102,B,NCTL,D,4,2.238095238,1473.495815,1583.869236
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:32:45,1,46,0,0,8,2,5,3,2,1,2,1,19,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.677,5.417,1,99,B,NCTL,D,4,2.238095238,1499.643972,1557.721078
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:33:43,1,47,0,0,9,3,5,0,0,2,1,1,20,27,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30.547,15.836,4,124,C,NCTL,D,1.2,3.846153846,1522.956365,1534.408686
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:34:14,1,48,0,0,9,3,5,1,0,2,1,2,20,28,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,41.221,25.991,7,124,W,CTL,ND,1.2,3.846153846,1543.615375,1513.749676
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:34:56,1,49,0,0,9,3,5,1,1,2,2,2,20,29,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26.52,20.657,5,91,BC,NCTL,ND,1.2,3.846153846,1521.900389,1535.464662
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:35:43,1,50,0,0,9,3,5,1,2,2,1,2,20,30,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,49.657,33.85,11,123,W,NCTL,ND,1.2,3.846153846,1502.680815,1554.684236
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:36:30,1,51,0,0,9,3,5,1,3,2,2,2,20,31,2,2,0,0,0,1,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.846,29.508,7,101,BW,NCTL,ND,1.2,3.846153846,1485.652215,1571.712835
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:39:23,2,52,0,1,1,0,0,0,0,1,2,1,21,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.968,4.897,1,101,B,NCTL,D,3.9,2.166666667,1470.507368,1586.857682
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:39:51,2,53,0,1,1,0,0,1,0,1,2,1,22,31,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,34.934,32.883,9,95,BW,CTL,ND,3.9,2.166666667,1496.965401,1560.399649
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:40:40,2,54,0,1,1,0,0,2,0,1,1,2,22,32,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.911,7.211,2,120,BC,NCTL,ND,3.9,2.166666667,1520.576929,1536.788122
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:41:04,2,55,0,1,1,0,0,2,1,1,2,2,22,33,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.482,20.688,4,106,BC,CTL,ND,3.9,2.166666667,1501.509443,1555.855607
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:41:46,2,56,0,1,1,0,0,2,2,1,2,2,22,34,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27.716,36.351,8,104,W,CTL,ND,3.9,2.166666667,1484.612592,1572.752458
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:42:30,2,57,0,1,1,0,0,2,3,1,2,1,23,34,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,54.625,55.126,9,101,C,NCTL,ND,3.9,2.166666667,1469.580218,1587.784832
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:43:26,2,58,0,1,1,0,0,3,3,1,2,2,23,35,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.283,11.317,2,93,BC,NCTL,D,3.9,2.166666667,1496.133698,1561.231352
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:44:03,2,59,0,1,1,0,0,3,4,1,2,1,24,35,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,27.008,33.133,7,89,W,CTL,ND,3.9,2.166666667,1479.837776,1577.527274
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:44:49,2,60,0,1,1,0,0,3,3,1,2,2,24,36,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.19,17.428,4,95,BC,NCTL,D,3.9,2.166666667,1505.317583,1552.047467
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:45:31,2,61,0,1,1,0,0,3,4,1,2,2,24,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,48.608,50.068,12,91,BC,NCTL,D,3.9,2.166666667,1487.991467,1569.373583
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:46:55,2,62,0,1,2,0,1,0,0,2,1,2,24,38,2,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17.25,16.744,5,117,BW,CTL,ND,1.25,3.3,1472.592359,1584.772691
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:47:24,2,63,0,1,2,0,1,0,1,2,2,2,24,39,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.894,24.201,7,107,C,NCTL,D,1.25,3.3,1458.834551,1598.5305
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:48:12,2,64,0,1,2,0,1,0,2,2,1,2,24,40,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.567,9.024,1,106,W,CTL,D,1.25,3.3,1446.469049,1610.896001
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:48:35,2,65,0,1,2,0,1,0,3,2,1,2,24,41,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.298,1.148,1,117,C,NCTL,,1.25,3.3,1435.285622,1622.079429
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:49:13,2,66,0,1,3,0,2,0,0,1,1,2,24,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.867,59.716,12,120,C,NCTL,ND,5.5,2.833333333,1425.109547,1632.255503
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:49:51,2,67,0,1,3,0,2,0,1,1,1,1,25,42,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.276,39.057,5,119,C,NCTL,ND,5.5,2.833333333,1415.796548,1641.568502
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:50:19,2,68,0,1,3,0,2,1,1,1,1,2,25,43,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.788,21.339,2,112,W,NCTL,D,5.5,2.833333333,1447.227576,1610.137474
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:50:37,2,69,0,1,3,0,2,1,2,1,2,1,26,43,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.034,11.134,3,94,W,NCTL,D,5.5,2.833333333,1435.973655,1621.391395
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:51:17,2,70,0,1,3,0,2,2,2,1,1,2,26,44,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.339,26.114,6,117,W,CTL,ND,5.5,2.833333333,1465.737363,1591.627688
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:51:46,2,71,0,1,3,0,2,2,3,1,2,2,26,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,65.088,64.254,18,95,W,NCTL,ND,5.5,2.833333333,1452.682859,1604.682191
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:54:25,2,72,0,1,4,0,3,0,0,2,1,2,26,46,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.36,17.976,7,122,BC,NCTL,ND,1,3.314285714,1440.914081,1616.450969
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:54:58,2,73,0,1,4,0,3,0,1,2,2,1,27,46,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.115,7.479,2,101,C,NCTL,D,1,3.314285714,1430.238578,1627.126472
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:55:37,2,74,0,1,4,0,3,1,1,2,1,2,27,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.801,4.794,1,125,C,NCTL,ND,1,3.314285714,1460.497047,1596.868003
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:56:02,2,75,0,1,4,0,3,1,2,2,1,2,27,48,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.295,0.694,1,120,C,CTL,,1,3.314285714,1447.96744,1609.397611
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:56:17,2,76,0,1,4,0,3,1,3,2,1,2,27,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.997,6.176,1,105,W,CTL,ND,1,3.314285714,1436.6445,1620.720551
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:56:51,2,77,0,1,5,0,4,0,0,1,2,1,28,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.808,47.068,11,99,BC,NCTL,D,4.75,2.1875,1426.34927,1631.015781
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:57:36,2,78,0,1,5,0,4,1,0,1,1,1,29,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.816,29.959,3,110,C,NCTL,ND,4.75,2.1875,1456.933907,1600.431144
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:58:03,2,79,0,1,5,0,4,2,0,1,1,2,29,50,1,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,52.548,82.441,14,115,B,NCTL,D,4.75,2.1875,1484.754555,1572.610495
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:58:48,2,80,0,1,5,0,4,2,1,1,2,1,30,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.649,10.726,3,95,W,NCTL,ND,4.75,2.1875,1469.706842,1587.658208
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:59:22,2,81,0,1,5,0,4,3,1,1,2,2,30,51,1,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.491,13.207,4,93,C,NCTL,D,4.75,2.1875,1496.247306,1561.117744
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,0:59:59,2,82,0,1,5,0,4,3,2,1,1,2,30,52,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.142,10.085,2,106,BW,NCTL,ND,4.75,2.1875,1479.938752,1577.426299
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,1:00:21,2,83,0,1,5,0,4,3,3,1,1,1,31,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.338,6.022,1,128,C,NCTL,D,4.75,2.1875,1465.407804,1591.957246
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,1:00:42,2,84,0,1,5,0,4,4,3,1,2,1,32,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.057,4.034,1,96,BW,NCTL,D,4.75,2.1875,1492.386645,1564.978406
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,1:02:36,2,85,0,1,6,1,4,0,0,2,2,2,32,53,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26.705,19.998,5,94,W,NCTL,ND,0.8,3.4,1516.505599,1540.859451
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,1:03:19,2,86,0,1,6,1,4,0,1,2,1,2,32,54,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.908,21.083,5,124,B,NCTL,D,0.8,3.4,1497.905228,1559.459822
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,1:03:46,2,87,0,1,6,1,4,0,2,2,2,2,32,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.622,2.755,1,96,C,NCTL,ND,0.8,3.4,1481.411981,1575.953069
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,1:04:32,2,88,0,1,6,1,4,0,3,2,2,1,33,55,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.218,0.533,0,,C,NCTL,,0.8,3.4,1466.723744,1590.641306
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,1:05:10,2,89,0,1,6,1,4,1,3,2,1,2,33,56,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.059,4.296,1,124,C,NCTL,,0.8,3.4,1493.569178,1563.795872
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,1:05:40,2,90,0,1,7,1,5,0,0,1,1,2,33,57,2,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.648,37.057,10,122,C,NCTL,ND,5,2.896551724,1477.557582,1579.807468
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,1:06:15,2,91,0,1,7,1,5,0,1,1,2,2,33,58,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.349,19.391,4,90,W,NCTL,D,5,2.896551724,1463.279315,1594.085735
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,1:06:52,2,92,0,1,7,1,5,0,2,1,2,2,33,59,2,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,42.471,34.564,8,99,B,NCTL,D,5,2.896551724,1450.472442,1606.892608
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,1:07:41,2,93,0,1,7,1,5,0,3,1,1,2,33,60,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12.278,12.532,4,125,W,NCTL,D,5,2.896551724,1438.913931,1618.45112
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,1:11:42,3,94,0,2,1,0,0,0,0,2,1,2,33,61,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.144,1.41,1,105,W,CTL,,1,2.666666667,1428.417679,1628.947371
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,1:12:01,3,95,0,2,1,0,0,0,1,2,1,2,33,62,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,4.508,1,116,C,NCTL,D,1,2.666666667,1418.829801,1638.535249
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,1:12:19,3,96,0,2,1,0,0,0,2,2,1,2,33,63,2,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.114,12.892,5,108,W,NCTL,ND,1,2.666666667,1410.023346,1647.341704
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,1:12:45,3,97,0,2,1,0,0,0,3,2,2,1,34,63,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.661,16.581,4,103,C,NCTL,ND,1,2.666666667,1401.893412,1655.471639
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,1:13:23,3,98,0,2,1,0,0,1,3,2,1,1,35,63,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.031,15.616,2,106,BW,NCTL,ND,1,2.666666667,1434.352966,1623.012084
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,1:13:48,3,99,0,2,1,0,0,2,3,2,1,2,35,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.638,10.317,1,122,B,CTL,ND,1,2.666666667,1464.258146,1593.106905
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,1:14:36,3,100,0,2,2,0,1,0,0,1,1,1,36,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.915,7.451,1,125,C,CTL,ND,5,3.793103448,1451.352959,1606.012091
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,1:14:55,3,101,0,2,2,0,1,1,0,1,1,1,37,64,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.713,0.942,1,118,W,CTL,,5,3.793103448,1479.710956,1577.654094
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,1:15:13,3,102,0,2,2,0,1,2,0,1,1,1,38,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.551,7.028,1,125,C,NCTL,D,5,3.793103448,1505.204265,1552.160785
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,1:15:30,3,103,0,2,2,0,1,3,0,1,2,1,39,64,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40.395,39.309,11,94,BW,NCTL,ND,5,3.793103448,1527.890961,1529.474089
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,1:16:31,3,104,0,2,3,1,1,0,0,2,1,2,39,65,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17.749,15.688,5,107,W,NCTL,ND,1.4,2.689655172,1547.982093,1509.382958
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,1:17:00,3,105,0,2,3,1,1,0,1,2,1,2,39,66,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.162,4.715,1,118,C,NCTL,D,1.4,2.689655172,1525.769244,1531.595806
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,1:17:19,3,106,0,2,3,1,1,0,2,2,2,1,40,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.215,4.26,2,92,BW,NCTL,D,1.4,2.689655172,1506.104617,1551.260433
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,1:18:00,3,107,0,2,3,1,1,1,2,2,1,2,40,67,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619,0.596,1,118,C,CTL,,1.4,2.689655172,1528.689457,1528.675594
2023-wimbledon-1316,Stan Wawrinka,Novak Djokovic,1:18:23,3,108,0,2,3,1,1,1,3,2,1,2,40,68,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.038,5.453,1,113,W,CTL,D,1.4,2.689655172,1508.688659,1548.676392
